XH,TERM_ID,LABEL,LABEL_SUBTYPE,core_prob,behavior_prob,subgroup_prob,blend_prob,routed_prob,row_level_study_data_mode,CONFIDENCE_ZONE
pjxyqwbk631,2023-2024-1,0,normal,0.16218645332805467,0.11312224959117212,0.8074276270090532,0.1474671922069899,0.8074276270090532,core_plus_behavior,high_negative
pjxsqxbj900,2023-2024-1,0,normal,0.13445817036722593,,,0.13445817036722593,0.13445817036722593,core_only,high_negative
pjxyqwbk813,2023-2024-1,0,normal,0.12192028770900619,,,0.12192028770900619,0.12192028770900619,core_only,high_negative
pjxyqwbj769,2023-2024-1,0,normal,0.06430356513436979,,,0.06430356513436979,0.06430356513436979,core_only,high_negative
pjxyqwbj591,2023-2024-1,1,single_fail,0.8599765227051239,,,0.8599765227051239,0.8599765227051239,core_only,high_positive
pjxuqwbj677,2023-2024-1,0,normal,0.03383610626815271,,,0.03383610626815271,0.03383610626815271,core_only,high_negative
pjxyqxbl930,2023-2024-1,0,normal,0.39698530566725887,,,0.39698530566725887,0.39698530566725887,core_only,uncertain
pjxyqxbk971,2023-2024-1,0,normal,0.04543031240137763,0.1760820619696696,0.8026872506450956,0.08462583727186522,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbk703,2023-2024-1,0,normal,0.08807777821340528,0.14551827151426122,0.8026872506450956,0.10530992620366206,0.8026872506450956,core_plus_behavior,high_negative
pjwtqxbj988,2023-2024-1,0,normal,0.054120939061720476,,,0.054120939061720476,0.054120939061720476,core_only,high_negative
pjxyqxbj905,2023-2024-1,0,normal,0.05025260053398819,,,0.05025260053398819,0.05025260053398819,core_only,high_negative
pjxyqxbj813,2023-2024-1,0,normal,0.05882789346409189,,,0.05882789346409189,0.05882789346409189,core_only,high_negative
pjxyqxbj980,2023-2024-1,1,single_fail,0.7734180081506615,,,0.7734180081506615,0.7734180081506615,core_only,high_positive
pjwuzxbj995,2023-2024-1,0,normal,0.03902181906317763,,,0.03902181906317763,0.03902181906317763,core_only,high_negative
pjxyqxbk846,2023-2024-1,0,normal,0.06448869883467667,,,0.06448869883467667,0.06448869883467667,core_only,high_negative
pjxyqxbk801,2023-2024-1,0,normal,0.05707271671198969,0.10117890260032973,0.8074276270090532,0.0703045724784917,0.8074276270090532,core_plus_behavior,high_negative
pjxyqxbk804,2023-2024-1,0,normal,0.0666002434793033,,,0.0666002434793033,0.0666002434793033,core_only,high_negative
pjxyqxbj929,2023-2024-1,0,normal,0.049568752210638486,,,0.049568752210638486,0.049568752210638486,core_only,high_negative
pjxyqxbk885,2023-2024-1,0,normal,0.04747588153979184,,,0.04747588153979184,0.04747588153979184,core_only,high_negative
pjxyqxbk991,2023-2024-1,0,normal,0.05570900393102105,,,0.05570900393102105,0.05570900393102105,core_only,high_negative
pjxuqwbj800,2023-2024-1,0,normal,0.035066578173911296,0.1435074893236605,0.8156370128271669,0.06759885151883605,0.8156370128271669,core_plus_behavior,high_negative
pjxuqwbj758,2023-2024-1,0,normal,0.04035941274443966,,,0.04035941274443966,0.04035941274443966,core_only,high_negative
pjwtqxbj954,2023-2024-1,0,normal,0.8353923162923353,,,0.8353923162923353,0.8353923162923353,core_only,high_positive
pjxyqwbk777,2023-2024-1,1,overall_low,0.9959864423450044,,,0.9959864423450044,0.9959864423450044,core_only,high_positive
pjxyqwbk727,2023-2024-1,0,normal,0.6245469576654614,,,0.6245469576654614,0.6245469576654614,core_only,uncertain
pjxyqwbj809,2023-2024-1,0,normal,0.029757028080155856,,,0.029757028080155856,0.029757028080155856,core_only,high_negative
pjxyqwbk831,2023-2024-1,0,normal,0.6330683454506257,0.14143703579819963,0.8026872506450956,0.48557895255489786,0.8026872506450956,core_plus_behavior,uncertain
pjxyqwbk701,2023-2024-1,1,single_fail,0.9887870829075062,,,0.9887870829075062,0.9887870829075062,core_only,high_positive
pjxyqxbj733,2023-2024-1,0,normal,0.02036366764564312,,,0.02036366764564312,0.02036366764564312,core_only,high_negative
pjxuqwbj654,2023-2024-1,0,normal,0.03542425385604801,,,0.03542425385604801,0.03542425385604801,core_only,high_negative
pjxuqwbj588,2023-2024-1,0,normal,0.04109732429635297,0.13345688412608753,0.8156370128271669,0.06880519224527333,0.8156370128271669,core_plus_behavior,high_negative
pjxuqwbj608,2023-2024-1,0,normal,0.08533256003415327,,,0.08533256003415327,0.08533256003415327,core_only,high_negative
pjxyqxbk899,2023-2024-1,0,normal,0.7365443194414589,,,0.7365443194414589,0.7365443194414589,core_only,high_positive
pjxyqxbj594,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxwxxbj910,2023-2024-1,0,normal,0.6054947171210125,,,0.6054947171210125,0.6054947171210125,core_only,uncertain
pjxyqxbk751,2023-2024-1,0,normal,0.02558925977429924,0.1435074893236605,0.8026872506450956,0.06096472863910761,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbk676,2023-2024-1,0,normal,0.07107053441943395,,,0.07107053441943395,0.07107053441943395,core_only,high_negative
pjxyqxbj791,2023-2024-1,0,normal,0.03440674428654943,,,0.03440674428654943,0.03440674428654943,core_only,high_negative
pjxyqwbj130,2023-2024-1,0,normal,0.061964163720277715,,,0.061964163720277715,0.061964163720277715,core_only,high_negative
pjxyqwbj755,2023-2024-1,0,normal,0.06909502633155137,,,0.06909502633155137,0.06909502633155137,core_only,high_negative
pjxyqwbj129,2023-2024-1,0,normal,0.08575335551139483,,,0.08575335551139483,0.08575335551139483,core_only,high_negative
pjxyqwbj775,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxyqwbj904,2023-2024-1,0,normal,0.06430356513436979,,,0.06430356513436979,0.06430356513436979,core_only,high_negative
pjxyqxbk399,2023-2024-1,0,normal,0.7337542492855811,0.16709894370204942,0.8026872506450956,0.5637576576105215,0.8026872506450956,core_plus_behavior,high_positive
pjxyqxbk489,2023-2024-1,0,normal,0.7948294753872478,,,0.7948294753872478,0.7948294753872478,core_only,high_positive
pjxyqxbj559,2023-2024-1,1,overall_low,0.9647835855239386,,,0.9647835855239386,0.9647835855239386,core_only,high_positive
pjxyqxbl913,2023-2024-1,0,normal,0.06502356861340325,,,0.06502356861340325,0.06502356861340325,core_only,high_negative
pjxyqxbk937,2023-2024-1,0,normal,0.03480423902826833,,,0.03480423902826833,0.03480423902826833,core_only,high_negative
pjxyqxbj780,2023-2024-1,0,normal,0.6054947171210125,0.10117890260032973,0.8074276270090532,0.45419997276480767,0.8074276270090532,core_plus_behavior,uncertain
pjxwxxbj938,2023-2024-1,0,normal,0.9405049183011798,,,0.9405049183011798,0.9405049183011798,core_only,high_positive
pjxyqwbk731,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxuqwbj993,2023-2024-1,0,normal,0.041762032071251155,,,0.041762032071251155,0.041762032071251155,core_only,high_negative
pjxqqxbj982,2023-2024-1,0,normal,0.14207697433049857,0.15372291644779798,0.8026872506450956,0.14557075696568839,0.8026872506450956,core_plus_behavior,high_negative
pjxuqwbj734,2023-2024-1,0,normal,0.03509043655059755,,,0.03509043655059755,0.03509043655059755,core_only,high_negative
pjwrqxbj983,2023-2024-1,0,normal,0.07738388312327936,,,0.07738388312327936,0.07738388312327936,core_only,high_negative
pjxuqwbj477,2023-2024-1,0,normal,0.04884597719309185,,,0.04884597719309185,0.04884597719309185,core_only,high_negative
pjwrqxbj945,2023-2024-1,0,normal,0.07738388312327936,,,0.07738388312327936,0.07738388312327936,core_only,high_negative
pjxyqwbj834,2023-2024-1,0,normal,0.07247181249838588,0.16709894370204942,0.8026872506450956,0.10085995185948493,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbj463,2023-2024-1,0,normal,0.028990449621012666,,,0.028990449621012666,0.028990449621012666,core_only,high_negative
pjxrqxbj955,2023-2024-1,0,normal,0.035130311977407555,0.16709894370204942,0.8026872506450956,0.07472090149480011,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbk777,2023-2024-1,0,normal,0.06430356513436979,0.14551827151426122,0.8026872506450956,0.08866797704833722,0.8026872506450956,core_plus_behavior,high_negative
pjwtqxbj953,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxyqxbk954,2023-2024-1,0,normal,0.10832586001849408,,,0.10832586001849408,0.10832586001849408,core_only,high_negative
pjxyqwbj674,2023-2024-1,0,normal,0.07274344632377096,,,0.07274344632377096,0.07274344632377096,core_only,high_negative
pjxyqwbk621,2023-2024-1,0,normal,0.7193159664651052,,,0.7193159664651052,0.7193159664651052,core_only,high_positive
pjxyqxbk637,2023-2024-1,0,normal,0.07717522223797613,,,0.07717522223797613,0.07717522223797613,core_only,high_negative
pjxsqxbj936,2023-2024-1,0,normal,0.1362837613605058,,,0.1362837613605058,0.1362837613605058,core_only,high_negative
pjxuqwbj540,2023-2024-1,0,normal,0.04597199020843236,,,0.04597199020843236,0.04597199020843236,core_only,high_negative
pjxyqxbk552,2023-2024-1,0,normal,0.09215835501396741,,,0.09215835501396741,0.09215835501396741,core_only,high_negative
pjxyqwbj431,2023-2024-1,0,normal,0.09303141514827737,,,0.09303141514827737,0.09303141514827737,core_only,high_negative
pjxyqwbk615,2023-2024-1,0,normal,0.9523649638533038,0.11353386283062382,0.8156370128271669,0.7007156335464998,0.8156370128271669,core_plus_behavior,high_positive
pjxyqxbj469,2023-2024-1,0,normal,0.13347762610300049,0.10117890260032973,0.8074276270090532,0.12378800905219925,0.8074276270090532,core_plus_behavior,high_negative
pjxyqxbk706,2023-2024-1,0,normal,0.055967536155767404,,,0.055967536155767404,0.055967536155767404,core_only,high_negative
pjxyqxbk941,2023-2024-1,0,normal,0.04088083975267283,,,0.04088083975267283,0.04088083975267283,core_only,high_negative
pjxuqwbj873,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxyqwbk717,2023-2024-1,0,normal,0.1484579533460754,0.14551827151426122,0.8026872506450956,0.14757604879653113,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbj827,2023-2024-1,1,single_fail,0.9608932121028699,0.15372291644779798,0.8026872506450956,0.7187421234063482,0.8026872506450956,core_plus_behavior,high_positive
pjxsqxbj820,2023-2024-1,0,normal,0.06867181492396206,,,0.06867181492396206,0.06867181492396206,core_only,high_negative
pjxyqxbk630,2023-2024-1,0,normal,0.037989456411593674,0.16709894370204942,0.8026872506450956,0.07672230259873039,0.8026872506450956,core_plus_behavior,high_negative
pjxpqxbj969,2023-2024-1,1,single_fail,0.0301261628141806,0.16709894370204942,0.8026872506450956,0.07121799708054125,0.8026872506450956,core_plus_behavior,high_negative
pjxpqxbj987,2023-2024-1,0,normal,0.03697139489776607,,,0.03697139489776607,0.03697139489776607,core_only,high_negative
pjxpqxbj933,2023-2024-1,0,normal,0.02667829892060364,0.10117890260032973,0.8074276270090532,0.04902848002452147,0.8074276270090532,core_plus_behavior,high_negative
pjxyqwbk541,2023-2024-1,0,normal,0.647838764090408,,,0.647838764090408,0.647838764090408,core_only,uncertain
pjxyqwbj632,2023-2024-1,1,overall_low,0.8403626858635687,,,0.8403626858635687,0.8403626858635687,core_only,high_positive
pjxyqwbj159,2023-2024-1,0,normal,0.6738798990637901,,,0.6738798990637901,0.6738798990637901,core_only,uncertain
pjxyqwbj734,2023-2024-1,0,normal,0.10027734671000532,,,0.10027734671000532,0.10027734671000532,core_only,high_negative
pjxrqxbj944,2023-2024-1,0,normal,0.507388870341557,,,0.507388870341557,0.507388870341557,core_only,uncertain
pjxwzxkj998,2023-2024-1,0,normal,0.27424047616031466,,,0.27424047616031466,0.27424047616031466,core_only,high_negative
pjxyqxbj323,2023-2024-1,0,normal,0.03676822619766838,,,0.03676822619766838,0.03676822619766838,core_only,high_negative
pjxyqxbj823,2023-2024-1,0,normal,0.6155119734019788,,,0.6155119734019788,0.6155119734019788,core_only,uncertain
pjxyqxbk633,2023-2024-1,0,normal,0.054117167098748614,,,0.054117167098748614,0.054117167098748614,core_only,high_negative
pjxsqxbj925,2023-2024-1,0,normal,0.06587578280023758,,,0.06587578280023758,0.06587578280023758,core_only,high_negative
pjxyqwbj031,2023-2024-1,0,normal,0.052496384466443516,,,0.052496384466443516,0.052496384466443516,core_only,high_negative
pjxyqwbj742,2023-2024-1,0,normal,0.8683713060128999,0.14551827151426122,0.8026872506450956,0.6515153956633082,0.8026872506450956,core_plus_behavior,high_positive
pjxyqwbj836,2023-2024-1,0,normal,0.08506627500915724,0.16709894370204942,0.8026872506450956,0.10967607561702489,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbj957,2023-2024-1,0,normal,0.11264107090238527,,,0.11264107090238527,0.11264107090238527,core_only,high_negative
pjxuqwbj952,2023-2024-1,0,normal,0.0554589008329363,,,0.0554589008329363,0.0554589008329363,core_only,high_negative
pjxyqxbl989,2023-2024-1,0,normal,0.0687000665611292,,,0.0687000665611292,0.0687000665611292,core_only,high_negative
pjwrqxbj884,2023-2024-1,0,normal,0.157793478179641,,,0.157793478179641,0.157793478179641,core_only,high_negative
pjxyqxbk503,2023-2024-1,0,normal,0.10214466018358025,,,0.10214466018358025,0.10214466018358025,core_only,high_negative
pjxyqwbk741,2023-2024-1,0,normal,0.7213605407827757,,,0.7213605407827757,0.7213605407827757,core_only,high_positive
pjxyqwbk644,2023-2024-1,0,normal,0.2605257215635709,,,0.2605257215635709,0.2605257215635709,core_only,high_negative
pjxyqxbj015,2023-2024-1,0,normal,0.781402116525918,,,0.781402116525918,0.781402116525918,core_only,high_positive
pjxyqwbj523,2023-2024-1,0,normal,0.6255784901191873,,,0.6255784901191873,0.6255784901191873,core_only,uncertain
pjxyqwbj267,2023-2024-1,0,normal,0.13069670642657064,,,0.13069670642657064,0.13069670642657064,core_only,high_negative
pjxyqwbj146,2023-2024-1,0,normal,0.6690603998094018,,,0.6690603998094018,0.6690603998094018,core_only,uncertain
pjxyqwbk604,2023-2024-1,0,normal,0.03259893134496005,,,0.03259893134496005,0.03259893134496005,core_only,high_negative
pjxpqxbj911,2023-2024-1,0,normal,0.029147853772491742,,,0.029147853772491742,0.029147853772491742,core_only,high_negative
pjxuqwbj650,2023-2024-1,0,normal,0.08100655307495595,,,0.08100655307495595,0.08100655307495595,core_only,high_negative
pjxuqwbj713,2023-2024-1,0,normal,0.07161733036537728,,,0.07161733036537728,0.07161733036537728,core_only,high_negative
pjxyqxbj736,2023-2024-1,0,normal,0.4512511857759108,,,0.4512511857759108,0.4512511857759108,core_only,uncertain
pjxyqwbj780,2023-2024-1,0,normal,0.08835280940662844,0.10117890260032973,0.8074276270090532,0.09220063736473882,0.8074276270090532,core_plus_behavior,high_negative
pjxyqwbj316,2023-2024-1,0,normal,0.13382679456277372,,,0.13382679456277372,0.13382679456277372,core_only,high_negative
pjxyqwbk510,2023-2024-1,0,normal,0.08835280940662844,0.11312224959117212,0.8074276270090532,0.09578364146199154,0.8074276270090532,core_plus_behavior,high_negative
pjxyqxbj018,2023-2024-1,0,normal,0.07965639822043108,,,0.07965639822043108,0.07965639822043108,core_only,high_negative
pjxyqxbk863,2023-2024-1,0,normal,0.07945912177011298,,,0.07945912177011298,0.07945912177011298,core_only,high_negative
pjxyqxbk733,2023-2024-1,0,normal,0.7940108791136585,,,0.7940108791136585,0.7940108791136585,core_only,high_positive
pjxyqxbj583,2023-2024-1,0,normal,0.08807777821340528,,,0.08807777821340528,0.08807777821340528,core_only,high_negative
pjxuqwbj470,2023-2024-1,0,normal,0.05766222086737744,0.15372291644779798,0.8026872506450956,0.08648042954150359,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbk150,2023-2024-1,0,normal,0.04828321261000159,,,0.04828321261000159,0.04828321261000159,core_only,high_negative
pjxyqwbj331,2023-2024-1,0,normal,0.061964163720277715,,,0.061964163720277715,0.061964163720277715,core_only,high_negative
pjxrqxbj911,2023-2024-1,0,normal,0.032915639690238495,,,0.032915639690238495,0.032915639690238495,core_only,high_negative
pjxqzxbj982,2023-2024-1,1,overall_low,0.6771572707742219,,,0.6771572707742219,0.6771572707742219,core_only,uncertain
pjxqqxbj957,2023-2024-1,0,normal,0.13369618459907326,0.16709894370204942,0.8026872506450956,0.1437170123299661,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbj538,2023-2024-1,0,normal,0.06504759950599237,,,0.06504759950599237,0.06504759950599237,core_only,high_negative
pjxyqxbj921,2023-2024-1,0,normal,0.07038914795797108,0.16672795845418895,0.8026872506450956,0.09929079110683643,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbk529,2023-2024-1,0,normal,0.8819100679173679,,,0.8819100679173679,0.8819100679173679,core_only,high_positive
pjxyqxbk068,2023-2024-1,0,normal,0.05025260053398819,0.18166207957412617,0.8026872506450956,0.08967544424602958,0.8026872506450956,core_plus_behavior,high_negative
pjxuqwbj917,2023-2024-1,0,normal,0.04954173512872504,,,0.04954173512872504,0.04954173512872504,core_only,high_negative
pjxuqwbj539,2023-2024-1,0,normal,0.03399101135562574,,,0.03399101135562574,0.03399101135562574,core_only,high_negative
pjxyqxbk166,2023-2024-1,0,normal,0.04226656116211279,,,0.04226656116211279,0.04226656116211279,core_only,high_negative
pjxyqxbl866,2023-2024-1,0,normal,0.13016386754576642,0.16709894370204942,0.8026872506450956,0.14124439039265133,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbj797,2023-2024-1,0,normal,0.08213759086995501,,,0.08213759086995501,0.08213759086995501,core_only,high_negative
pjwrqxbj956,2023-2024-1,0,normal,0.07738388312327936,,,0.07738388312327936,0.07738388312327936,core_only,high_negative
pjxyqwbj763,2023-2024-1,1,overall_low,0.9534398559570992,,,0.9534398559570992,0.9534398559570992,core_only,high_positive
pjxyqxbk035,2023-2024-1,0,normal,0.0448844386134246,,,0.0448844386134246,0.0448844386134246,core_only,high_negative
pjxyqxbj483,2023-2024-1,0,normal,0.061964163720277715,,,0.061964163720277715,0.061964163720277715,core_only,high_negative
pjxsqxbj811,2023-2024-1,0,normal,0.7997126124791055,,,0.7997126124791055,0.7997126124791055,core_only,high_positive
pjxsqxbj857,2023-2024-1,1,single_fail,0.4262513857538186,,,0.4262513857538186,0.4262513857538186,core_only,uncertain
pjxsqxbj983,2023-2024-1,0,normal,0.10473182076725689,,,0.10473182076725689,0.10473182076725689,core_only,high_negative
pjxuqwbj582,2023-2024-1,0,normal,0.02858810177491894,,,0.02858810177491894,0.02858810177491894,core_only,high_negative
pjxuqwbj763,2023-2024-1,0,normal,0.03241030351817324,,,0.03241030351817324,0.03241030351817324,core_only,high_negative
pjxyqxbl766,2023-2024-1,0,normal,0.06034083328471819,,,0.06034083328471819,0.06034083328471819,core_only,high_negative
pjxyqxbk783,2023-2024-1,0,normal,0.08593815211711632,,,0.08593815211711632,0.08593815211711632,core_only,high_negative
pjxyqxbj648,2023-2024-1,0,normal,0.06430356513436979,,,0.06430356513436979,0.06430356513436979,core_only,high_negative
pjxwxxbj960,2023-2024-1,0,normal,0.03848063435675221,,,0.03848063435675221,0.03848063435675221,core_only,high_negative
pjxwxxbj964,2023-2024-1,0,normal,0.021608316126221837,,,0.021608316126221837,0.021608316126221837,core_only,high_negative
pjxwxxbj949,2023-2024-1,0,normal,0.08262697720059671,,,0.08262697720059671,0.08262697720059671,core_only,high_negative
pjxyqxbk032,2023-2024-1,0,normal,0.09587970429368292,,,0.09587970429368292,0.09587970429368292,core_only,high_negative
pjxwzxbj989,2023-2024-1,0,normal,0.11170137551246083,,,0.11170137551246083,0.11170137551246083,core_only,high_negative
pjxuqwbj474,2023-2024-1,0,normal,0.03654527916531131,0.15372291644779798,0.8026872506450956,0.0716985703500573,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbk198,2023-2024-1,1,single_fail,0.7847411701488292,,,0.7847411701488292,0.7847411701488292,core_only,high_positive
pjxyqxbl896,2023-2024-1,0,normal,0.9202194574691748,,,0.9202194574691748,0.9202194574691748,core_only,high_positive
pjxsqxbj777,2023-2024-1,0,normal,0.06137532714191295,,,0.06137532714191295,0.06137532714191295,core_only,high_negative
pjxyqwbk808,2023-2024-1,0,normal,0.07045183381578579,,,0.07045183381578579,0.07045183381578579,core_only,high_negative
pjxyqwbj903,2023-2024-1,0,normal,0.7193159664651052,,,0.7193159664651052,0.7193159664651052,core_only,high_positive
pjxyqwbk664,2023-2024-1,0,normal,0.0750213894623283,,,0.0750213894623283,0.0750213894623283,core_only,high_negative
pjxuqwbj745,2023-2024-1,0,normal,0.08796799971510644,,,0.08796799971510644,0.08796799971510644,core_only,high_negative
pjxuqwbj719,2023-2024-1,0,normal,0.08533256003415327,,,0.08533256003415327,0.08533256003415327,core_only,high_negative
pjxyqxbk031,2023-2024-1,0,normal,0.06742820612060166,,,0.06742820612060166,0.06742820612060166,core_only,high_negative
pjxwzxkj993,2023-2024-1,0,normal,0.09599831685799387,,,0.09599831685799387,0.09599831685799387,core_only,high_negative
pjxyqxbk151,2023-2024-1,0,normal,0.05657009564036546,,,0.05657009564036546,0.05657009564036546,core_only,high_negative
pjxyqxbk573,2023-2024-1,0,normal,0.6900007236708546,0.16709894370204942,0.8026872506450956,0.533130189680213,0.8026872506450956,core_plus_behavior,uncertain
pjxyqxbk978,2023-2024-1,0,normal,0.07038914795797108,,,0.07038914795797108,0.07038914795797108,core_only,high_negative
pjxyqxbk147,2023-2024-1,0,normal,0.05014714700504629,,,0.05014714700504629,0.05014714700504629,core_only,high_negative
pjxwzxkj989,2023-2024-1,0,normal,0.06898954176990879,,,0.06898954176990879,0.06898954176990879,core_only,high_negative
pjxwxxbj951,2023-2024-1,0,normal,0.06276841725805321,,,0.06276841725805321,0.06276841725805321,core_only,high_negative
pjxwxxbj940,2023-2024-1,0,normal,0.06430356513436979,,,0.06430356513436979,0.06430356513436979,core_only,high_negative
pjxyqwbj322,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxyqwbk537,2023-2024-1,0,normal,0.04543031240137763,,,0.04543031240137763,0.04543031240137763,core_only,high_negative
pjxsqxbj954,2023-2024-1,0,normal,0.05310154094121178,,,0.05310154094121178,0.05310154094121178,core_only,high_negative
pjxyqwbk896,2023-2024-1,0,normal,0.7748222629241166,0.10117890260032973,0.8074276270090532,0.5727292548269804,0.8074276270090532,core_plus_behavior,high_positive
pjxyqwbk623,2023-2024-1,0,normal,0.802538821938861,,,0.802538821938861,0.802538821938861,core_only,high_positive
pjxyqwbj027,2023-2024-1,0,normal,0.5140437847847155,,,0.5140437847847155,0.5140437847847155,core_only,uncertain
pjwrqxbj965,2023-2024-1,0,normal,0.07556168033174826,,,0.07556168033174826,0.07556168033174826,core_only,high_negative
pjxyqwbk632,2023-2024-1,0,normal,0.09303141514827737,,,0.09303141514827737,0.09303141514827737,core_only,high_negative
pjxyqwbj181,2023-2024-1,0,normal,0.5434502545046592,,,0.5434502545046592,0.5434502545046592,core_only,uncertain
pjvyzxbj995,2023-2024-1,0,normal,0.2528617118148178,,,0.2528617118148178,0.2528617118148178,core_only,high_negative
pjxyqwbj991,2023-2024-1,0,normal,0.11127540971723161,,,0.11127540971723161,0.11127540971723161,core_only,high_negative
pjxyqwbj425,2023-2024-1,0,normal,0.06276841725805321,,,0.06276841725805321,0.06276841725805321,core_only,high_negative
pjxyqwbk931,2023-2024-1,0,normal,0.0999572813339981,0.14551827151426122,0.8026872506450956,0.11362557838807705,0.8026872506450956,core_plus_behavior,high_negative
pjxyqxbj548,2023-2024-1,0,normal,0.09599831685799387,,,0.09599831685799387,0.09599831685799387,core_only,high_negative
pjxyqxbj777,2023-2024-1,0,normal,0.05398437069988824,,,0.05398437069988824,0.05398437069988824,core_only,high_negative
pjxyqxbk231,2023-2024-1,0,normal,0.07601472023750876,,,0.07601472023750876,0.07601472023750876,core_only,high_negative
pjxyqwbj631,2023-2024-1,0,normal,0.6910840581744885,,,0.6910840581744885,0.6910840581744885,core_only,uncertain
pjxyqwbj004,2023-2024-1,0,normal,0.0829491419631614,,,0.0829491419631614,0.0829491419631614,core_only,high_negative
pjxyqwbj242,2023-2024-1,0,normal,0.09587970429368292,0.16709894370204942,0.8026872506450956,0.11724547611619288,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbk713,2023-2024-1,0,normal,0.08575335551139483,,,0.08575335551139483,0.08575335551139483,core_only,high_negative
pjxyqwbj852,2023-2024-1,0,normal,0.08835280940662844,,,0.08835280940662844,0.08835280940662844,core_only,high_negative
pjxrqxbj903,2023-2024-1,0,normal,0.08652182910396478,0.16709894370204942,0.8026872506450956,0.11069496348339017,0.8026872506450956,core_plus_behavior,high_negative
pjwtqxbj977,2023-2024-1,0,normal,0.10832586001849408,,,0.10832586001849408,0.10832586001849408,core_only,high_negative
pjxyqxbj717,2023-2024-1,0,normal,0.07161733036537728,0.14551827151426122,0.8026872506450956,0.09378761271004246,0.8026872506450956,core_plus_behavior,high_negative
pjxsqxbj957,2023-2024-1,0,normal,0.08100655307495595,,,0.08100655307495595,0.08100655307495595,core_only,high_negative
pjxsqxbj912,2023-2024-1,0,normal,0.10777152194790153,,,0.10777152194790153,0.10777152194790153,core_only,high_negative
pjxyqwbj905,2023-2024-1,0,normal,0.035130311977407555,,,0.035130311977407555,0.035130311977407555,core_only,high_negative
pjwtqxbj913,2023-2024-1,0,normal,0.06276841725805321,,,0.06276841725805321,0.06276841725805321,core_only,high_negative
pjxyqwbj479,2023-2024-1,0,normal,0.05920681199223393,,,0.05920681199223393,0.05920681199223393,core_only,high_negative
pjxyqwbj469,2023-2024-1,0,normal,0.09966344669298968,0.16709894370204942,0.8026872506450956,0.11989409579570759,0.8026872506450956,core_plus_behavior,high_negative
pjxyqwbj221,2023-2024-1,0,normal,0.7042636505814334,,,0.7042636505814334,0.7042636505814334,core_only,high_positive
pjxyqwbj615,2023-2024-1,0,normal,0.31933748015953184,,,0.31933748015953184,0.31933748015953184,core_only,uncertain
pjxyqxbk098,2023-2024-1,0,normal,0.04824893509577375,,,0.04824893509577375,0.04824893509577375,core_only,high_negative
pjxyqwbj967,2023-2024-1,0,normal,0.09336086000900676,0.16672795845418895,0.8026872506450956,0.11537098954256142,0.8026872506450956,core_plus_behavior,high_negative
pjwtqxbj942,2023-2024-1,1,single_fail,0.6997165400331411,,,0.6997165400331411,0.6997165400331411,core_only,uncertain
pjxyqxbj283,2023-2024-1,0,normal,0.06473483703791584,,,0.06473483703791584,0.06473483703791584,core_only,high_negative
pjxvzxbj996,2023-2024-1,0,normal,0.061964163720277715,0.10117890260032973,0.8074276270090532,0.07372858538429332,0.8074276270090532,core_plus_behavior,high_negative
pjxyqxbk663,2023-2024-1,0,normal,0.056675634052768,,,0.056675634052768,0.056675634052768,core_only,high_negative
pjxyqxbk154,2023-2024-1,0,normal,0.750825608178351,,,0.750825608178351,0.750825608178351,core_only,high_positive
pjxyqxbj647,2023-2024-1,0,normal,0.054953266049776094,,,0.054953266049776094,0.054953266049776094,core_only,high_negative
pjxuqwbj837,2023-2024-1,0,normal,0.12105032889532588,0.16709894370204942,0.8026872506450956,0.13486491333734293,0.8026872506450956,core_plus_behavior,high_negative
pjvyzxbj993,2023-2024-1,0,normal,0.2772698615022366,0.10117890260032973,0.8074276270090532,0.22444257383166452,0.8074276270090532,core_plus_behavior,high_negative
pjxuqwbj853,2023-2024-1,0,normal,0.7340012387574016,,,0.7340012387574016,0.7340012387574016,core_only,high_positive
pjxyqwbj965,2023-2024-1,0,normal,0.06430356513436979,0.10117890260032973,0.8074276270090532,0.07536616637415777,0.8074276270090532,core_plus_behavior,high_negative
pjxyqwbj895,2023-2024-1,0,normal,0.0376862366013832,,,0.0376862366013832,0.0376862366013832,core_only,high_negative
